닉네임,날짜,내용,종목
죄송합니돈,2025-01-07T09:06:22+09:00,눌림에 매수하라,466920
힝그러지망,2025-01-06T09:26:17+09:00,떨어질 때마다 한 주씩,466920
목포낭만검객부캐,2025-01-05T11:17:26+09:00,"2025 : 83척
2026 : 87척
2027 : 64척

* 자료는 공신력 있는 외국 기관의 데이터를 참고하였고 이 수량은 현재까지의 수량으로 시간이 지남에 따라 매일 갱신되고 있습니다. 그리고 달러 상승으로 국내 조선사의 수익성은 더욱 개선될 것으로 예상 됩니다.",466920
목포낭만검객부캐,2025-01-05T11:11:42+09:00,"안녕하세요,

LNGC 정보 분석을 담당하고 있는 목포낭만검객부캐 입니다.

앞으로 여러분과 소통하며 한국 조선업의 미래 방향과 데이터를 공유할 예정 입니다.

2025년, 2026년, 2027년 전세계 LNG선박 발주와 수주사를 알고 싶다면 팔로우 부탁드립니다.",466920
사천대왕,2025-01-03T13:13:21+09:00,올해도 조선주 가자,466920
호두링비,2025-01-03T10:56:58+09:00,꺼어어억,466920
주식이인생보단쉽겠지,2025-01-02T13:10:31+09:00,마이무따아이가 ㅎ,466920
가보즈아90,2025-01-02T10:46:29+09:00,25년 쭉 한번 가보자,466920
태정태세문단속잘하자,2024-12-30T21:42:29+09:00,"아 개별주 넣을지 이거 살지 고민하다가
새해가 와부렸네

다들 올해도 성투!!",466920
단기트레이딩,2024-12-30T14:55:07+09:00,신입!,466920
도비dobby,2024-12-30T12:45:50+09:00,진입,466920
호두링비,2024-12-26T14:56:08+09:00,냠냠,466920
나임서,2024-12-26T14:12:29+09:00,가 되지않을까 하여...,466920
퓨퓨퓨퓨퓩,2024-12-26T09:05:06+09:00,데이마켓 언제열려...나도 사고싶은데 ㅠ,466920
내를주길락카는무서운아다,2024-12-24T11:11:58+09:00,이거능 일봉상 120일선 근처에서 매수하믄 됩니꺼?,466920
호두링비,2024-12-24T09:59:12+09:00,냐미,466920
홈런왕호롱,2024-12-23T09:35:36+09:00,200 넣고 내년까지 안 보기!,466920
낮일밤주,2024-12-20T11:03:25+09:00,드디어 오르는구나,466920
주식은물려야제맛이지,2024-12-19T09:30:38+09:00,어차피 25년 유망섹터는 조선주다,466920
돈벌고싶은바규,2025-01-10T11:37:48+09:00,퇴직연금계좌 7040 50주 추매,371160
헷징계좌,2025-01-08T13:35:15+09:00,미국의 질주가 언제 끝날지 모르니 항셍테크로 헷징시작,371160
돈벌고싶은바규,2025-01-02T16:10:48+09:00,"퇴직연금계좌
7220 - 50주 매수
길게 모아보기",371160
더콜드,2024-12-27T11:30:08+09:00,이건 왜오르죠 항셍은 마이나스인데,371160
아다르고어다른,2024-12-24T12:47:31+09:00,외국인 순매수보소,371160
달려가보우이,2024-12-20T11:41:42+09:00,이게. 8000 가는게 힘들까요?,371160
더콜드,2024-12-18T18:21:27+09:00,언제쯤 만원 본전이 올까 ㅜㅜ,371160
용기를주는말,2025-01-03T11:38:56+09:00,한미보다 삼전이 높지만 지금이 매수타이밍일까여,091160
그리니치천문대,2024-12-27T09:52:10+09:00,"저도 애용하던 이 파킹용 ETF는 그동안 연 3.5% 정도의 이자를 줬는데요. 저 아래 제가 12월 6일에 글 쓴 뒤로 원화 대비 달러 가치가 3.5% 올랐습니다. 3주 사이에요.

머리로 그럴 수 있겠다고 시나리오를 그렸던 것과 실제 숫자로 보는 건 무게감이 확실히 다르군요.",469830
눈으로지은집,2024-12-18T11:15:41+09:00,머니마켓이랑 둘중 뭐가 수익률이 높은건지 모르겠네요. 같은 금액 넣고 비교해봐야 하나...,469830
워렌버핏콜라1주일압수,2025-01-10T10:30:09+09:00,ㄹㅇ,114800
단타고속도로,2025-01-09T11:51:11+09:00,"왜 코스피 0.3퍼센트 올랏는데
인버스는 0.6퍼센트 내려요 ??

이거 1배 짜린데 ??",114800
음봉업자,2025-01-09T10:58:35+09:00,믿습니다 국장,114800
뚜뜌류,2025-01-08T12:43:34+09:00,"안올라가는게 ㄹㅈㄷ

역시 인버스도 국장이다.
경제논리? ㅗ",114800
히루네,2025-01-08T08:46:24+09:00,여기가 대한민국이라는 나라에서 밀어주는 주식인가요?,114800
수익챙겨,2025-01-07T09:44:24+09:00,오늘 출발합시다,114800
단타맛집55호,2025-01-06T17:51:17+09:00,1차진입,114800
겨울눈망울,2025-01-06T15:57:40+09:00,내려가면 사면되지~,114800
이제막배우고있어오,2025-01-06T13:24:19+09:00,인버스 코스피 처음 오는데 이건 내려가도 기분이 좋네요,114800
눈으로지은집,2025-01-03T18:33:54+09:00,"불량식품은 사먹는거 자체가 재미임
불량식품에서 영양가 안 찾는다",114800
죽사자,2025-01-03T13:26:38+09:00,다행이구먼,114800
겨울눈망울,2025-01-03T12:04:06+09:00,조금씩 모아다가 5000원에 팔꺼야,114800
Jesd,2025-01-02T13:34:15+09:00,쭉쭉쭉..ㄷ,114800
사놓은거오를까,2025-01-02T13:22:09+09:00,그냥놔두는것보단 그게더나을거같기도,114800
해외가고싶다,2025-01-02T10:29:11+09:00,그래도 올해 첫 매도는 수익,114800
아몰라그만좀,2025-01-02T01:16:43+09:00,"많이 올랐네.
히지만 인버스도 국장이다.

이딴데 돈 넣느니 달러로 바꿨으면 환차익만으로
인버스 수익율 압살한다.",114800
뿌에엥쓰,2024-12-30T18:30:44+09:00,"주식시장이 제일 두려워하는건 불확실성
현재 대통령에 이어 국무총리도 탄핵당한상태 경제부총리가 재판관 임명안하면
또 탄핵시킬 것 같은 예감...
이렇게 되면 외국인들 다 도망가고 코스피는 쭉 빠질것같네요",114800
최고별,2024-12-30T16:51:18+09:00,추세 좋네요.,114800
눈으로지은집,2024-12-30T16:03:20+09:00,"아아 조금만 더 기다렸다가 팔껄;
근데 장기 우상향 우량주라서 또 기회가 있겠죠.",114800
Jesd,2024-12-30T15:50:01+09:00,역시나,114800
겨울눈망울,2024-12-30T15:23:07+09:00,뭐 5000원 안될까봐 ㅋㅋ,114800
개헤엄사령관,2024-12-30T12:46:36+09:00,나도 국장이나 해볼까..,114800
아냐짱,2024-12-27T11:03:53+09:00,다같이 외쳐,114800
서준왕자,2024-12-27T10:27:47+09:00,애국하자!,114800
이걸안사냐,2024-12-27T09:55:29+09:00,유일한 국장,114800
Jesd,2024-12-27T04:27:16+09:00,추매,114800
징징이의빵통조림,2024-12-26T16:49:44+09:00,진짜 가치투자였네 ㅋㅋㅋㅋ,114800
대한주식,2024-12-25T02:36:20+09:00,이런것도잇구나 베팅할게유,114800
박스피담당일진,2024-12-24T14:59:28+09:00,배당락 지나면 분명 떨어짐,114800
겜스탑올인,2024-12-23T15:32:42+09:00,배당락 끝나고 또 올게용,114800
황1제,2024-12-23T11:16:35+09:00,코스피야 너 이런놈 아니잖아 빨리 내려가,114800
사놓은거오를까,2024-12-23T09:05:55+09:00,어차피 못막아,114800
a6828,2024-12-21T18:44:51+09:00,평단까지옴ㄱㄱ,114800
Jesd,2024-12-20T15:18:50+09:00,우린 매국자야,114800
눈으로지은집,2024-12-20T15:00:42+09:00,5000원까지는 가보자,114800
황1제,2024-12-20T14:27:40+09:00,우리가 진짜 애국자 아닐까?,114800
겨울눈망울,2024-12-20T13:56:49+09:00,"차트가 예쁘네요
장기 우상향 하겠죠?
원래 1월은 급락장인데",114800
LazyDuck,2024-12-20T13:12:05+09:00,역시 국장하니까 마음이 편하네요,114800
군대에서벼락부자가되,2024-12-20T12:45:19+09:00,.,114800
화끈한흰꼬리땃쥐,2024-12-20T12:28:01+09:00,‘인버스도 국장이다’,114800
사업하는슈퍼일개미,2024-12-20T10:08:24+09:00,요기까지,114800
Jesd,2024-12-20T09:53:16+09:00,덜올랐음ㅇㅇ,114800
단타맛집55호,2024-12-19T12:50:30+09:00,일단 이거라두,114800
광주전남김철남,2024-12-19T09:06:58+09:00,애국이다.,114800
데크넛,2024-12-19T09:04:15+09:00,ㅜㅜ 저점구매실패,114800
호랑이를길러도이보단덜물리겠다,2024-12-19T08:57:52+09:00,사격준비끝,114800
최고별,2024-12-18T17:46:00+09:00,떨어져도 걱정이 안되네,114800
호랑이를길러도이보단덜물리겠다,2024-12-17T16:53:38+09:00,기관이 인버스 사는건 반칙아니야...ㅠㅠ,114800
수건도둑재벌회장님,2024-12-17T16:29:22+09:00,진짜 침몰에피소드 시작인가 ㅠㅠㅠ,114800
Jesd,2024-12-17T11:37:50+09:00,잘가라… 코리아..,114800
데크넛,2024-12-17T10:23:49+09:00,인버스 진짜 롱이네,114800
빰냥갱,2024-12-16T16:13:34+09:00,전인구 인버스 또 맞았네… 오늘 코스피 소폭 상승한댔는데 역시나 ㅋㅋ,114800
눈으로지은집,2024-12-16T11:45:06+09:00,"헤어지자 해놓고 오늘도 찾아왔네.
근데 왜 장기우상향인데??",114800
모키백구,2024-12-16T08:59:30+09:00,떨어지라좀 코스피는 4연상 못하는게 국룰아니냐,114800
그냥사람1,2024-12-14T17:08:53+09:00,월요일 되면 장 열리자 마자 다 팔아야겠네 가결됐으니,114800
우너재,2024-12-13T20:02:28+09:00,12월에 팔걸,114800
갸갸겨겨교교,2024-12-12T22:26:04+09:00,손해봐도 기분좋은 주식 ㅎㅎ,114800
모키백구,2024-12-12T17:23:55+09:00,"만주당 김모씨말믿고 인버스투자한다
인버스 필승",114800
사놓은거오를까,2024-12-12T16:36:28+09:00,다 떨어지면RG?,114800
기본이물타기,2024-12-12T10:12:51+09:00,"아 배아파ㅋㅋㅋㄱㅋㅋ
담화 시작 하자마자 코스피 추락 중",114800
cella,2024-12-12T09:54:04+09:00,두창이 입갤하고 상승 ㅋㅋㅋㅋㅋㅋ,114800
우치하오비토,2024-12-12T00:15:32+09:00,응 존버 10만원 넣어놧으니까 0원되거나 익절이다 넌,114800
숏치면그만이야,2025-01-11T17:13:48+09:00,하필이면 골라도 코덱스를 골랐을까 하...,481060
불타는손가락,2025-01-10T13:37:22+09:00,지금이니??,481060
안전500,2025-01-07T13:36:36+09:00,1월 중순에 배당락 맞으면 더떨어지겠죠?,481060
이드시린,2025-01-07T10:32:07+09:00,너는 고장난 에잇톤 트럭? 멈춰있네..,481060
월300백가자,2025-01-06T10:54:19+09:00,-아이구야,481060
삼전올라라쥼,2025-01-03T13:09:41+09:00,조금만~ 투입,481060
칠십에주식,2024-12-31T08:56:12+09:00,Ace팔고 이종목 매수했는데 손실이 많네요..뉴스도 호재는 없고..고민중 입니다..,481060
왜내가산것만떨어져,2024-12-30T10:15:44+09:00,우와...,481060
시히힝,2024-12-30T09:33:22+09:00,하아… 나중에 다시들오자..,481060
월300백가자,2024-12-27T11:19:16+09:00,아이구야,481060
꼬맹상,2024-12-26T22:20:40+09:00,ㄹㅇ 모친 출타했네 TLT 떨어지는 꼬라지보니 오늘도 떨어지겠네,481060
월300백가자,2024-12-26T13:12:59+09:00,"이거 언제 올라여
?",481060
칠십에주식,2024-12-24T16:09:40+09:00,언제 까지 내려갈건지..,481060
열불천불,2024-12-24T12:11:46+09:00,먼저갑니다,481060
시히힝,2024-12-23T12:15:19+09:00,매일매일이 저점이네…,481060
leaff,2024-12-20T11:15:27+09:00,커버드콜인데 왜 더떨어짐?,481060
금융취약계층,2024-12-20T07:32:23+09:00,올라가야지 어서,481060
KJunny,2024-12-19T22:18:05+09:00,"와..
조졌네…ㅠㅠ
어뜩하나..",481060
갓열무,2024-12-17T23:39:26+09:00,왜 떨어지지??,481060
로도코코스,2024-12-16T15:43:12+09:00,"📊 미국 30년 국채 ETF 완벽 비교!
1️⃣ 금리 하락 시 채권 가격 상승 🚀
2️⃣ 배당 수익으로 안정적 현금 흐름 💸
3️⃣ ACE, RISE, TIGER, KODEX 전략별 차이 분석! 🌟
👉 https://rhodococcus.tistory.com/83",481060
안전500,2024-12-16T10:47:29+09:00,"왜떨어지나요? 9287원 보다도 더 떨어질수 있을까요?, 중국에서 미국채권을 계속 판다던데 맞는말 일까요?",481060
시히힝,2024-12-16T09:21:53+09:00,해도해도 너무빠진다ㅠ,481060
거리님,2024-12-16T08:54:56+09:00,어렵네요,481060
두리안공,2024-12-13T11:44:31+09:00,장기채주식이하락하는이유좀알려주시면감사하겠습니다,481060
진로나라,2024-12-12T14:48:15+09:00,조금만 더 불타봅니다.,481060
호세페르난도ARAMCO,2024-12-12T12:09:53+09:00,오늘 사고 장 마감까지 유지하면 배당받나연?,481060
열불천불,2024-12-12T09:32:47+09:00,금리인하가 거의 확실한데 너왜그래 @ @ @,481060
오우야냐,2025-01-11T00:05:39+09:00,너라도 올라주라,453810
일루미나리,2025-01-10T16:36:45+09:00,ㅇ,453810
여기가저점인가,2025-01-07T10:09:01+09:00,승질난다 카레,453810
드트스츠,2025-01-07T08:27:43+09:00,제발 올라줘 너만 안올라..,453810
소득세좀내보자,2025-01-06T10:48:55+09:00,"3개월 전에 팔았는데
변화가없네요;;",453810
레기시티,2024-12-30T13:53:17+09:00,다 좋은데 너무 느려.. 어짜피 장투지만 느려느려...,453810
끈기잇,2024-12-26T11:28:49+09:00,아니… 너무 느린데.,453810
수익창출마에스트로,2024-12-23T15:07:51+09:00,연금계좌로 넘어갑니다~~,453810
우기기장인,2024-12-22T22:20:43+09:00,"데벤드라 파드나비스(Devendra Fadnavis), 찬드라바부 나이두(Chandrababu Naidu), 레반트 레디(Revant Reddy) 등 최소 3명의 총리를 포함한 여러 인도 지도자들이 1월 20일부터 스위스 다보스에서 열릴 예정인 2025년 세계경제포럼(WEF) 연차총회에 참석할 예정이다. PTI의 보고서에 따르면 이 행사에는 인도 전역에서 100명 이상의 CEO와 리더가 참석할 것으로 예상됩니다.

나이두는 안드라프라데시주 고위 장관인 아들 나라 로케시와 동행할 예정이며, 카르나타카 부총리 D K 시바쿠마르, 타밀나두주 장관 T R B 라자, 우타르프라데시주 장관 수레쉬 칸나도 스위스 스키 리조트 타운에서 5일간 열리는 집회에 참석할 예정이라고 PTI는 전했다.

일부 고위 연방 장관들이 참석할 것으로 예상되지만 그들의 이름은 아직 확정되지 않았습니다. 과거에는 아쉬위니 바이쉬나우(Ashwini Vaishnaw), 스므리티 이라니(Smriti Irani), 하딥 싱 푸리(Hardeep Singh Puri)와 같은 인물들이 중앙 정부를 대표해 이 행사에 참석했다. 나렌드라 모디(Narendra Modi) 총리는 지난 몇 년 동안 참석했지만 이번 참석에 대한 공식 확인은 없습니다.

PTI 보고서에 따르면 올해 WEF 연차총회의 주제는 '지능형 시대를 위한 협력(Collaboration for the Intelligent Age)'으로, 우크라이나 전쟁, 서아시아 위기, 도널드 트럼프 대통령의 재집권에 따른 미국 리더십 변화 등 주요 글로벌 이슈를 배경으로 펼쳐질 예정이다.",453810
sssss1234,2024-12-16T13:59:32+09:00,ㅇㅇㅇ,453810
가치투자다,2024-12-15T09:30:31+09:00,미중 전쟁에서 수해를 가장 많이 받는 나라임,453810
뱅가드리움레비오사,2024-12-13T13:57:16+09:00,인도야 힘을내~,453810
친절한태봉씨,2024-12-13T09:53:46+09:00,"100주 + 매일 1주씩 구매 293주
수익률 15%",453810
안녕자동차대장카봇,2024-12-23T22:46:12+09:00,진입해볼까🤔🤔🤔🤔,114260
한방만좀,2025-01-09T13:07:32+09:00,이거 오늘 추매해도 배당금 받을까용…? 애매한가,474220
투자대회참가자46663,2025-01-08T11:02:53+09:00,"나스닥과 비슷하게 등폭락 하면서 월배당도 주는데 안할 이유가 없음
1000주 정도되면 배당금만 10만원 정도 될거 같은데 용돈벌이로 충분함
아니면 배당 재투자도 나쁘지 않을듯",474220
현애빈담,2025-01-02T16:52:28+09:00,"미국테크커버드콜이랑 뒤에 10%붙은거랑 무슨차이인가요??
커뷰니티에는 커버드콜매매하신분내역도 있고
+10%붙은거 매매하신분 내역이 같이 있네요??",474220
현민이얼짱,2024-12-31T08:40:07+09:00,입니다ㅋㅋㅋ,474220
판다콩콩,2024-12-27T23:49:54+09:00,20대 매수해도되나요?,474220
빠져든다앙,2024-12-27T11:37:24+09:00,텐텐은 신이고 무적이다,474220
꿈속여행,2024-12-27T00:15:48+09:00,"국내주식인가요?
지금 매수가 안되네",474220
ETF망령,2024-12-26T14:49:18+09:00,"ㆍtiger가 가장 훌륭한 성과를 보였습니다. 구성종목 간 가중치가 매우 적절하다고 생각합니다.
ㆍkodex는 ai하드웨어 종목 비중이 높은 만큼의 퍼포먼스입니다. 준수합니다.
ㆍace는 셋 중 유일하게 OTM이며, 나스닥 100보다 약간 나은 정도입니다. 아쉽습니다.",474220
한잔해빌런,2024-12-26T11:24:16+09:00,"좋긴한데 이제 무섭다
어디까지가 꼭데기야...",474220
사과보다도마도,2024-12-26T10:02:15+09:00,이 친구 맛있네요 😚,474220
삼성인생올인,2024-12-25T09:46:58+09:00,올해 초쯤 매수하고 벌써 원금50퍼 찾았다,474220
엔올남,2024-12-24T13:39:55+09:00,이거는 운용잘하네,474220
빠져든다앙,2024-12-23T13:49:07+09:00,어짜피 망하면 나만 망하는거 아니니 그냥 무지성 매수,474220
코난도12,2024-12-23T10:07:18+09:00,"그냥 무지성으로 모아야겠습니다.

엔비디아/브로드컴/애플 등등
Ai 테마에 뭐가 오를지 고르기 참 어렵죠
이 ETF는 다 보유하고 있으니 고민할 필요 없습니다. 그냥 사면 됩니다.",474220
소리야,2024-12-20T15:31:36+09:00,헤헷,474220
유라아빠,2024-12-20T09:33:45+09:00,방어력 미쳤네...퇴직연금은 탑텐indxx로 모으고있고 매달 적금대신에 남는돈 모두 여기투자하는데 이놈은 분배금까지 주면서 이정도 오르고 방어하는거보니 이놈이 찐이네,474220
Yawnniiii,2024-12-19T10:43:09+09:00,얼마 안떨어졌네,474220
빠져든다앙,2024-12-19T09:52:45+09:00,투매만이 살길이다,474220
애거쉬,2024-12-17T15:04:57+09:00,"오늘 지급 예정인데, 다들 받으셨는지요?",474220
동콩이임,2024-12-13T11:01:04+09:00,S&P500 보다 이게 나음?,474220
액션머니,2024-12-12T20:32:18+09:00,"① 12월 배당금 지급금액 & 지급일
② 상품 특징

※ 24년 배당금 지급이력 (전월대비)
12월 : 119원 (+6원) 12.17 화 지급
11월 : 113원
10월 : 103원
9월 : 95원
8월 : 97원
7월 : 110원
6월 : 102원
5월 : 94원
4월 : 93원
3월 : 92원
2월 : 92원

*예상 연간 배당률 기반 배당률 : 약 10%


※ 상품 특징
커브드콜 전략을 활용하여
10% 수준의 인컴 수익 제공
매월 0.8% 수준의 프리미엄 분배금 지급을 위하여
[제한적] 매도 실행,
매도 비중은 40% 내외에서 조절 ★

① 미국 기술주들에 투자하면서
② 월 배당 수익을 통하여
약세/횡보장에서도 유지력을 향상시켜주는
인컴 수익을 목표로 운용되는 상품


*주의 : 단 해당 상품은 현재는 [초 강달러]

강달러가 → 약달러로 전환 될 경우
ex) 1,400원 → 1,200원
-10% 이상 환손실에 노출될 수 있어
달러 변동에 따른 Risk를 갖고 있습니다.
(환헷지 (H) 상품이 출시되면 좋을것 같습니다.)


*커버드콜 상품 주의사항
목표/예상 분배율 : 확정 분배율이 아닙니다.

커버드콜 상품들은 [횡보장]에서는 유리하나
[상방]이 제한되는 비대칭 손익구조를 갖는 경우가 대부분이기 때문에
해당 장/단점에 대한 숙지가 필요합니다.",474220
유라아빠,2024-12-12T16:50:27+09:00,"시외에 14605 43500주 누가산거지?ㅋㅋㅋ
거의 1프로나 윗돈주고 산건데..",474220
커닝시티단도,2024-12-12T15:37:09+09:00,"개인연금은 이거로 박아놓고 국장은 현금으로 굴렸는데 연금만 승승장구하는거 보고 현타가 오져버리네요..ㅎ
안그래도 장난질에 얻어맞은 계좌가 비상계엄 맞고 아예 ko 당했네요ㅎㅎ
떨어진 계좌보다도 제가 일상생활을 하는데 국장은 너무 차질이 많아요
그냥 여기 넣고 맘 편히 있겠습니다..!",474220
삼성인생올인,2024-12-12T10:21:30+09:00,"올해초 490만원넣고 현재710만 ㅎㅎ
배당금받을때마다 재매수+성장수익 굿굿~
스노우볼굴러간다",474220
qqqqqqqqqqqqqz,2024-12-12T09:52:42+09:00,얘는 전망이 어때여?,455030
나유빈,2025-01-10T13:50:23+09:00,2차 목표치 착실하게 채우는중,161510
고점임,2025-01-10T10:14:03+09:00,99%가 샀어,161510
딸바체,2025-01-07T22:16:57+09:00,"아이 계좌에는 배당주 굳이 필요 없겠죠?
성장주가 낫지 않나요?",161510
꾸름이냥,2025-01-07T10:13:18+09:00,힘좀내자. 25년에는 올라가야지...,161510
고점임,2025-01-06T13:07:26+09:00,15000까지만 가자,161510
따상필수,2025-01-06T10:16:11+09:00,오늘은행주들 왜이런거죠?,161510
무리무리,2025-01-04T20:01:07+09:00,배당주는 장 언제 열리나요??,161510
마던엔심플,2025-01-03T16:15:05+09:00,"토스에서 예상 예당금 한 번 안 뜨고 들어와 버리는 종목입니다

계속 모아 갈까봐용

총 금액의 10~15%만 가져가요


모두들 성투하세요",161510
러블리블리,2025-01-03T15:48:37+09:00,오늘 배당 들어왔던데? 이거 4월에서 12월까지만 주는가 아닌가요??,161510
액션머니,2025-01-02T19:26:21+09:00,"플러스 고배당 Top 10 (12월 리밸런싱 결과)
&
타이거 은행고배당 Top 10 포트폴리오 비교

순위 플러스 | 타이거은행 고배당
1위 기아 | 기업은행
2위 우리금융 | 우리금융
3위 기업은행 | KB금융
4위 DB손해보험 | 하나금융
5위 하나금융지주 | 신한지주
6위 삼성증권 | BNK 금융지주
7위 NH투자증권 | JB금융지주
8위 SK텔레콤 | 삼성화재
9위 삼성화재 | DB 손해보험
10위 삼성카드 | DGB 금융지주

*타이거 은행 고배당 :
금융주 8곳
+삼성화재(8위), DB손해보험(9위)

*플러스 고배당 :
금융주 3곳
+삼성화재(9위), DB손해보험(4위)


24년도, 23년도에는 사실상
두 ETF가 거의 비슷한거 아니냐?

플러스 고배당 ETF도 그냥
금융 ETF네 ?
수준으로 금융주의 비중이 한때 30~40%를 차지하고

특히 Top 10 포지션이
타이거 은행 고배당 플러스와 거의 유사하게
8개 금융기관이 다 독식하던 시절이 있었는데

금융주들의 주가가 워낙 많이 오른곳들이 있어서
상대적인 미래 배당금 매리트가 떨어졌다고 판단한것인지

플러스 고배당주 쪽에서는
Top 10에서 금융주들이 이제는 단 3곳만 남은 상태가 되면서

이제는 두 ETF의 색깔 차이가
뚜렷하게 발생한 상태가 되었습니다.

금융산업 이해도가 높고 더 높은 배당률에 집중하고 싶은경우 타이거 은행고배당,

장기적 운영 성과가 어느정도 증명이 되었으며
산업적 분산투자가 좋은 대상은
Plus 고배당주 형태로

투자자들의 선택도 가능해질것 같습니다.",161510
1억갑니다이,2025-01-02T11:05:49+09:00,잘들어간거죠,161510
나유빈,2025-01-02T10:09:00+09:00,"350 / 600


250주 더 매집해야 2차목표 달성",161510
띠워닝,2024-12-31T20:10:57+09:00,"대단한 국장 etf네ㅋㅋㅋㅋ한주만삿는데도
타격이 으마으마함",161510
고점임,2024-12-31T09:35:08+09:00,너무 많이 사서 조금만 떨고 싶은데 자꾸 빠지네,161510
분활매매깎는노인오영택,2024-12-30T17:52:10+09:00,"배당률이 8.7퍼센트일리가 없지 역시
연 1회 지급에서 매월지급으로 변경되면서 배당률 높은것처럼 보이는거
실제로는 절반정도입니다
혹시라도 오해하실분 계실까해서 남깁니다",161510
나유빈,2024-12-30T15:13:33+09:00,2차목표 600주를 향하여~,161510
만주의행복,2024-12-30T11:46:37+09:00,9950주 남았어요~♡^^♡,161510
24년텐버거도전,2024-12-30T11:27:35+09:00,오늘 연저에 300 담았습니다,161510
대나미,2024-12-29T02:18:44+09:00,부놜매수 각~,161510
방구석연금술사,2024-12-28T16:50:33+09:00,코스피 빠진거에 비하면 방어력 진짜 좋은거,161510
하나둘넷,2024-12-27T13:36:18+09:00,하락 하길래 구매,161510
7옥타브고양이,2024-12-27T12:36:47+09:00,헉,161510
킹렌갓핏,2024-12-27T10:52:39+09:00,전 저점 다가오고 있다 드가자,161510
고점임,2024-12-27T10:40:05+09:00,상승 추세 전환 할려나?,161510
나유빈,2024-12-26T15:01:00+09:00,매수 적기네 ㄹㅇ,161510
두리안공,2024-12-26T09:23:06+09:00,모아갑니다,161510
최노자,2024-12-24T14:28:27+09:00,"모아가기 얘가 좋을까요

tiger은행고배당 탑10 이게 좋을까요?",161510
하나둘넷,2024-12-24T10:59:06+09:00,첫 매수,161510
Cael,2024-12-23T12:33:06+09:00,그래도 가야지,161510
야금냐금먹자,2024-12-20T12:21:06+09:00,주워요 지금?,161510
최노자,2024-12-19T17:59:34+09:00,월배당으로 중간에 바뀌면서 현재 배당률이 높은것처럼 보이는거 맞나요??,161510
단타말고스윙,2024-12-17T13:39:19+09:00,마이너스를 보내요 하핳,161510
나유빈,2024-12-17T10:29:43+09:00,270주 더모아야 배당금으로 월 2주 매수 가능하네,161510
게으른투자자i,2024-12-16T10:20:54+09:00,"달러 다시 원화로 환전해서 얘만 모으는 중~
일단 환차익 개꿀이었고",161510
골드마운틴,2025-01-11T18:24:58+09:00,너는 언제 갈까? 2년후 3년후? 후~~,462010
맹구치,2025-01-03T09:07:28+09:00,택도 없다 더 올라라,462010
꼬미82,2025-01-02T16:06:48+09:00,7800원인데…. 다들 평단이 어케 되세요?!,462010
이구이구야,2025-01-02T13:49:11+09:00,이러다 상폐 가겠다. 도대체 어디가 저점이란 말인가,462010
응주구면그만이야,2024-12-27T12:21:13+09:00,나라 망함??,462010
돈마이더스,2024-12-27T11:10:14+09:00,"최악상황
그러나 우린 희망을 품는다.
수괴잔당 파면하고
얼른 경제안정 이루자.
미치광이 난장판이
서서히 정리되고
결국 주가는 폭등할거다.",462010
드렝이,2024-12-27T09:06:36+09:00,최저가 알람이 며칠 연속으로 오는거냐?,462010
코인엄마미주아빠,2024-12-26T16:24:37+09:00,해도해도 너무하군요 대머리아저씨 대답좀 해보세요!,462010
주링주링주리린,2024-12-26T16:07:12+09:00,요만큼 추매해선 티도 안나네.ㅠㅠ,462010
류숭숭,2024-12-26T10:44:16+09:00,잡주,462010
오지저스,2024-12-26T10:06:44+09:00,-60%인데 지금이라도 버릴까..하,462010
칼퇴홀릭,2024-12-24T09:15:55+09:00,떨어지든오르든 계속모은다 언젠간빛을 보겠지 뭐,462010
우기짱님초,2024-12-23T23:43:21+09:00,-60%아 욕나오네 정말,462010
예히오르,2024-12-23T18:33:52+09:00,11000원에 나갔던 사람이 승자다,462010
수비닝닝,2024-12-23T09:25:07+09:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ..🥹,462010
모드녹선생,2024-12-21T08:49:34+09:00,국장은 ETF도 이 모양이니 조롱감이 될만하지. 여긴 다들 물타기도 포기하고 반려종목 삼은 분들만 남은 듯.,462010
짭버핏,2024-12-19T12:45:43+09:00,"두종목 우연히 같은날 사서 물린지 일년이 다 되어가네요..

이젠 물탈 생각도 들지 않네요..

오퍼 육퍼가 떨어져도, 반대로 올라도

오늘은 그런가 보다...

이런게 반려주식인가요?

물린 두종목 말고는 다팔고 빚잔치하고

남은 현금 예금하고, 현생살아야 겟습니다.

클릭질로 편하게 돈벌려한 자신을 반성합니다

돈이 우수워 보엿어요.. 남들 따는거 보면..

욕심만 그득...",462010
불꽃사신,2024-12-19T09:29:25+09:00,"물타기 Stop했다.
어디까지 떨어질래?",462010
대전차,2024-12-19T09:06:18+09:00,가보자아,462010
유칼립투쓰,2024-12-17T15:28:37+09:00,어메 터졌나,462010
칼퇴홀릭,2024-12-17T14:49:06+09:00,이게무슨 etf무빙이야 오늘 왜그럼?,462010
코인엄마미주아빠,2024-12-17T12:51:35+09:00,그냥 냅두고 2차전지 테마 갈때 물타면됨 그냥 가만히 떨어지는 칼날을 잡을필요없음 지지못하는데 계속 물타면 손실만 커짐,462010
